id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2510602,2 bedroom MAG MIL Roof Top Hot Tub,3965428,Rob,,Near North Side,41.89132,-87.6233,Entire home/apt,225,90,4,2015-05-25,0.05,88,365,0,
2512850,The Green Room In Andersonville,9313520,Taylor,,Uptown,41.97493,-87.66819,Private room,57,2,329,2021-11-22,3.57,1,342,38,R20000058878
2515629,"Clean, Quiet, Private Room with private bathroom",12877384,Tanya,,East Garfield Park,41.88152,-87.69768,Private room,29,4,138,2021-12-04,1.53,2,226,10,R21000073422
2519442,"Warm Cozy Guest Suite, Private Bath",7858620,Cynthia,,Washington Park,41.79606,-87.62382,Private room,80,2,87,2021-10-03,0.94,1,364,5,R17000013595
2543231,Private room near Downtown,2850286,Amado,,Lower West Side,41.85669,-87.65132,Private room,65,3,238,2021-12-06,2.53,1,85,18,City registration pending
2564678,Even Cowgirls Get The Blues Rm.,5654677,Urban Art,,South Lawndale,41.85295,-87.70686,Private room,45,2,7,2021-09-13,0.09,4,104,1,City registration pending
2570620,"Basement Studio w/Free St. Parking, Humboldt Park",1214607,Coral,,Humboldt Park,41.89656,-87.70192,Entire home/apt,58,1,654,2021-12-14,7.10,2,45,84,R21000073102
2583929,Next to McCormick Desk WIFI w/ KING BED +Laundry,3965428,Rob,,Near South Side,41.85226,-87.62299,Entire home/apt,120,60,16,2018-06-02,0.17,88,365,0,City registration pending
2604454,Cozy Single-Family Home near University of Chicago,13339125,Greg,,Hyde Park,41.79077,-87.58937,Entire home/apt,125,1,103,2020-02-16,1.15,2,0,0,R17000013467
2661465,GREAT LOCATION SPECTACULAR VIEWS + BALCONY,3965428,Rob,,Loop,41.88765,-87.61765,Entire home/apt,160,31,25,2018-06-29,0.27,88,346,0,City registration pending
2671680,Magnolia Airbnb,13462463,Soo,,Edgewater,41.98718,-87.66103,Private room,80,4,90,2021-11-07,0.97,1,239,6,R18000030274
2679456,2BD Great Views Modern Luxury  w/POOL,3965428,Rob,,Near South Side,41.85255,-87.62121,Entire home/apt,200,90,6,2015-06-24,0.07,88,365,0,City registration pending
2693387,"The Bucktown Penthouse Family, Business, Friends",13783917,Nora,,West Town,41.91387,-87.67182,Entire home/apt,117,1,124,2021-10-23,2.36,2,199,21,R20000051982
2695259,Grand Vintage Lincoln Park Penthouse 3 Bedrooms,13793246,Kristi,,Lake View,41.93308,-87.6511,Entire home/apt,108,1,146,2021-11-27,2.80,1,101,33,City registration pending
2715815,GROCERY STORE DOWNSTAIRS | KING SIZE BED | BALCONY,3965428,Rob,,Near South Side,41.85361,-87.62434,Entire home/apt,120,31,15,2020-07-03,0.17,88,365,0,City registration pending
2730613,Sweet Spacious Suite: Country in the City,13975150,Janine,,Morgan Park,41.68451,-87.67925,Entire home/apt,89,7,136,2021-11-04,1.47,2,130,3,R21000073319
2731202,"Cozy ""Faux"" Cabin Suite /Fireplace",13975150,Janine,,Morgan Park,41.68451,-87.67913,Entire home/apt,89,30,142,2021-01-13,1.75,2,141,1,R21000073319
2819982,"McCormick Modern New 2 beds Luxury , Pool, HotTub",3965428,Rob,,Near South Side,41.85247,-87.62204,Entire home/apt,200,60,8,2016-12-02,0.09,88,364,0,City registration pending
2824585,#54-Home away from home- Safe place,13389580,Ed,,Dunning,41.9443,-87.79831,Private room,45,4,28,2021-12-01,0.30,4,168,7,R17000013486
2832376,Modern 1 Bedroom w/POOL HOT TUB Luxury,3965428,Rob,,Near South Side,41.85434,-87.62194,Entire home/apt,135,31,7,2018-07-07,0.08,88,365,0,City registration pending
2836339,Stay In the Center w/ Pool Gym Long Term Furnished,3965428,Rob,,Near North Side,41.89098,-87.62238,Entire home/apt,155,32,5,2015-01-18,0.05,88,365,0,
2837146,Urban Farm + Bikes in Roscoe Village,4009750,Matt,,North Center,41.94721,-87.68248,Entire home/apt,119,2,170,2020-09-21,1.86,2,0,0,R18000034107
2844042,"Relax in a Custom, Creative, Artsy, Unique Apartment in West Town",8813383,Mindy + Tony,,West Town,41.89288,-87.68458,Entire home/apt,84,28,154,2021-11-17,1.66,3,177,4,R21000073802
2874486,Gorgeous Penthouse with Stunning Views from Private Rooftop,14692157,Ross,,West Town,41.90026,-87.66871,Entire home/apt,165,2,139,2021-11-27,2.19,1,151,36,R21000071753
2907112,West Loop Modern Urban Retreat,6264764,Jeff And Jennifer,,Near West Side,41.88445,-87.65146,Private room,136,4,62,2021-12-03,0.68,1,364,5,R21000075167
2907500,The Red Room,11231030,Erik,,West Lawn,41.78225,-87.72806,Private room,35,1,329,2021-10-17,3.68,2,317,18,R17000014945
2934604,"Cozy Wicker Park, Chicago Apartment",9791233,John,,West Town,41.90332,-87.6697,Entire home/apt,159,1,269,2020-08-17,2.94,1,0,0,City registration pending
2979322,One Bedroom Suite in Lincoln Park,33561,Mary,,Lincoln Park,41.92087,-87.65709,Entire home/apt,200,28,6,2019-11-23,0.07,1,348,0,R20000054869
3031898,Art Collector's Pied-a'-terre,15442332,Karen Sophie,,South Shore,41.77206,-87.56982,Entire home/apt,70,32,245,2019-10-23,2.66,1,317,0,City registration pending
3053081,Relaxed Bucktown/Wicker Park 1B Apt,1368870,Paul,,Logan Square,41.91571,-87.67449,Entire home/apt,61,2,365,2021-12-09,3.96,1,113,71,R17000015736
3068787,Lincoln Square Modern 2 Bed 2 Bath,7780304,Mark And Collette,,North Center,41.96136,-87.6784,Entire home/apt,150,3,101,2021-11-17,1.32,1,351,6,R20000054730
3083343,"Splendid Flat w/ Huge Porch, STEPS from 606 Trail",209564,Ami,,Logan Square,41.91503,-87.67146,Entire home/apt,108,2,93,2021-10-24,1.07,5,96,16,R18000036344
3088192,Logan Square Apartment,15710890,Paul & Sarah,,Logan Square,41.93105,-87.71177,Entire home/apt,146,1,436,2021-11-14,4.78,1,274,41,R17000017836
3111197,"Beautiful, large, light-filled 1Bd",5863711,Masha,,Rogers Park,42.00729,-87.67708,Entire home/apt,150,3,44,2018-10-08,0.49,1,362,0,City registration pending
3138825,"South Loop Comfy 2BdRm,free parking&WiFi&Netflix",9339313,Leon,,Lower West Side,41.85478,-87.65277,Entire home/apt,58,32,495,2021-12-12,5.39,8,321,51,City registration pending
3172794,LOFT606:  Gigantic Sunlit Former Factory Home,16090300,John,,Logan Square,41.91634,-87.69335,Entire home/apt,1157,1,60,2021-11-27,0.67,10,350,9,R17000015252
3191655,Artist's Home Studio Next to Train,8333695,Melissa,,Albany Park,41.96713,-87.70899,Entire home/apt,106,3,13,2017-10-22,0.14,1,163,0,City registration pending
3267902,Ravenswood Guest House Annex,2676165,Richard,,Edgewater,41.98908,-87.66697,Entire home/apt,89,2,288,2021-11-27,3.15,1,255,10,R17000014245
3292054,The Roscoe House near Wrigley Field,5960265,Garrett And Courtney,,Lake View,41.94278,-87.65621,Entire home/apt,386,3,172,2021-11-28,1.91,5,341,29,R17000020423
3293564,The Roscoe House: Onyx Room,5960265,Garrett And Courtney,,Lake View,41.94301,-87.65686,Private room,89,2,60,2021-12-05,0.67,5,344,10,R17000020423
3295017,The Roscoe House: Master Bedroom,5960265,Garrett And Courtney,,Lake View,41.94271,-87.65714,Private room,89,2,33,2021-12-12,0.37,5,344,10,City registration pending
3303813,The Roscoe House: Green Room,5960265,Garrett And Courtney,,Lake View,41.94319,-87.65503,Private room,89,2,96,2021-12-12,1.05,5,245,16,City registration pending
3308694,"""The Annex II"" Huge 1,600 Sq foot Apartment",16707041,Matthew,,Near West Side,41.88711,-87.6438,Entire home/apt,299,2,68,2021-11-28,1.06,2,351,30,R21000072734
3329088,East Garfield Park 2 Bedroom,16807770,William,,East Garfield Park,41.88367,-87.70864,Entire home/apt,99,4,92,2021-10-11,1.01,1,358,3,R17000017864
3385966,Welcome to your 2BD Penthouse,9995028,Chad,,Lake View,41.93594,-87.66953,Entire home/apt,171,2,169,2021-11-28,2.09,1,347,21,C17000006773
3394750,Park Side Apt. Walk to Orange Line!,8781008,Jenn,,Mckinley Park,41.8251,-87.6739,Entire home/apt,90,2,110,2021-11-26,2.17,2,257,16,R17000015557
3434136,Beautiful West Lakeview location,17217012,Janet,,Lake View,41.94159,-87.65099,Private room,75,2,154,2021-11-13,1.71,1,349,11,R17000013279
3445991,"#55-Clean,Great area. free parking, 24h check in.",13389580,Ed,,Dunning,41.94418,-87.79895,Private room,35,4,5,2021-11-01,0.06,4,47,1,City registration pending
3453656,Private large room with your own bathroom,17405364,Jennifer,,Rogers Park,42.00146,-87.66982,Private room,60,7,34,2020-03-18,0.43,2,155,0,R21000073244
3485081,Cozy coach house garden unit in wicker park.,11848299,Anton,,West Town,41.90788,-87.68075,Private room,112,3,180,2021-10-12,2.00,2,0,7,R17000014102
3488317,Brewers & Reds  vs Cubs Wrigleyville - 3 bdrms,3621097,Marcus,,Lake View,41.94421,-87.64861,Entire home/apt,375,1,6,2018-09-16,0.11,2,0,0,R17000017566
3517984,Private room w/bath in urban canopy,11294056,Amanda,,Hyde Park,41.79963,-87.59186,Private room,71,1,333,2021-12-12,3.73,1,297,26,R17000015187
3570616,1 Bedroom Victorian Beauty at Logan Square!,3920450,Vas,,Logan Square,41.93047,-87.7196,Entire home/apt,68,32,146,2021-10-31,1.62,4,218,4,
3571862,DOWNTOWN 1 BED MILLENNIUM PARK LOCATION +SPA,3965428,Rob,,Loop,41.88746,-87.61555,Entire home/apt,150,31,12,2017-07-27,0.13,88,365,0,City registration pending
3590692,"Modern, Super-CLEAN, Garden Level  Bedroom 3",12955486,Luke & Ligia,,Edgewater,41.99103,-87.66166,Private room,39,20,38,2021-07-17,0.42,3,203,4,R18000034100
3638744,Chicago Suite 1BR/1BA (3709-G2),837429,Petru,,Irving Park,41.95965,-87.72016,Entire home/apt,83,7,39,2021-11-20,0.44,2,351,10,R17000014762
3639045,Modern suite in Victorian Garden setting.,8607123,Grainne,,West Ridge,41.99595,-87.67545,Entire home/apt,65,60,5,2020-10-03,0.13,2,362,0,R17000015507
3666681,NEW ULTRA LUXURY CONDO RIVER-NORTH Roof-Top Pool,3965428,Rob,,Near North Side,41.88853,-87.63399,Entire home/apt,170,90,14,2019-09-11,0.16,88,365,0,City registration pending
3696178,Beautiful condo close to the beach,18742622,Barbara,,Rogers Park,42.0222,-87.67226,Private room,55,3,59,2021-08-14,0.73,2,257,6,R18000034124
3697283,"20 Mins to Downtown Chgo, 8 Mins to McCormick",241738,Karen,,Grand Boulevard,41.81866,-87.61644,Private room,85,2,12,2021-09-07,0.22,1,339,1,R17000013846
3731110,Studio Apartment in Gold Coast,19066652,Tunde,,Near North Side,41.90252,-87.63079,Entire home/apt,100,2,141,2020-02-16,1.75,1,0,0,City registration pending
3742513,03a. Queen sized in coed room,2907254,Joe,,West Ridge,42.0168,-87.68771,Shared room,16,1,132,2021-10-28,1.48,17,153,8,R17000015667
3761023,"Free parking, close to public transit, dining",14015437,Andrew &  Diane,,Bridgeport,41.83615,-87.64638,Entire home/apt,65,4,58,2021-12-12,0.87,1,0,14,R17000015662
3783099,Lakefront nature lovers abode,5006631,Jacqui,,Uptown,41.9733,-87.6516,Private room,50,30,18,2019-09-01,0.20,1,270,0,City registration pending
3783533,"""Home Away from Home"" - Free Street Parking!",19416379,Glenda,,Humboldt Park,41.898048,-87.702972,Entire home/apt,105,2,314,2021-11-28,3.56,1,147,15,R17000018703
3792844,Luxury high-rise One Bedroom One-Private bathroom,19471032,Alberto,,Loop,41.877,-87.63055,Private room,56,30,3,2021-10-08,0.54,1,260,3,R21000074087
3797518,DrM Spacious Clean Convenient,18818038,Darrell,,South Shore,41.771,-87.57502,Private room,100,3,2,2015-08-04,0.02,1,365,0,City registration pending
3811926,The Blue Room,11231030,Erik,,West Lawn,41.78392,-87.72921,Private room,35,1,424,2021-10-11,4.74,2,355,9,R17000014945
3826514,Whit's Place in Bucktown,14205967,Whit,,West Town,41.91364,-87.67103,Entire home/apt,132,3,271,2021-02-16,3.04,1,0,5,City registration pending
3828422,"Lakefront, Downtown, World Champion Cubs Baseball",4727270,Sheila,,Lake View,41.94842,-87.64798,Private room,66,1,37,2019-10-20,0.46,1,167,0,R17000013830
3835961,"Sunny, Classy Condo in Chicago",689354,Seung-Won Stella,,West Ridge,42.00544,-87.68377,Private room,55,3,2,2019-10-31,0.07,2,0,0,City registration pending
3870522,Cozy Big Private Condo in Historic Andersonville,3771351,Dorie,,Uptown,41.97351,-87.66574,Entire home/apt,133,5,41,2021-10-02,0.49,1,4,8,R21000063111
3897045,Chic and modern - Best location in Chicago,3843347,Andrea,,Near North Side,41.89637,-87.62726,Entire home/apt,70,32,32,2021-09-30,0.36,3,208,7,City registration pending
3924599,Unique and Chic 1,4010906,Bobbie,,Grand Boulevard,41.8198,-87.61423,Entire home/apt,131,32,7,2021-08-21,0.08,8,354,1,R21000073636
3946324,Welcoming All to Our Covid-Vaccinated Community 1E,20449664,John,,Dunning,41.94306,-87.79432,Private room,95,3,23,2021-10-04,0.26,4,270,1,R18000024095
3951336,Gold Coast cozy condo just like your home,20130521,Kevin,,Near North Side,41.89874,-87.61862,Entire home/apt,110,5,1,2021-07-18,0.20,1,0,1,City registration pending
3962072,SPACIOUS and VERY BRIGHT 2BDR LOFT near DOWNTOWN,20528154,Gabriela,,Near West Side,41.88503,-87.68664,Entire home/apt,117,3,86,2021-11-29,0.97,1,357,17,R17000013625
3979385,Private 3rd Floor Apartment,20624213,Karen,,Uptown,41.95669,-87.64847,Entire home/apt,125,2,265,2021-12-12,2.99,1,213,34,R19000047696
3979425,Brand New Duplex Humboldt / Ukrainian border,20624315,Molly,,West Town,41.9011,-87.69184,Entire home/apt,135,3,3,2017-07-17,0.05,1,0,0,City registration pending
3984383,Private room in house on Professor's Row at U of C,13339125,Greg,,Hyde Park,41.78934,-87.58946,Private room,59,1,47,2019-09-22,0.54,2,0,0,City registration pending
4021636,Private Queen bed in Old Town House,1416817,Scott,,Near North Side,41.9032,-87.63664,Private room,101,2,19,2021-10-23,0.21,3,0,1,R20000060224
4051574,Private 1br 1ba - Boystown/Wrigleyville,21009309,Joshua,,Lake View,41.9391,-87.64573,Private room,79,1,21,2018-08-13,0.27,2,0,0,City registration pending
4051584,Private Space in Center of Boystown,21009309,Joshua,,Lake View,41.94047,-87.64578,Entire home/apt,132,3,32,2019-12-01,0.37,2,0,0,City registration pending
4067870,Casa Corazón (N) near Rush / UIC,1559157,Amanda,,Lower West Side,41.84828,-87.68021,Private room,86,2,99,2021-10-25,1.17,3,365,13,R20000054162
4075630,Cute & Cozy Wicker Park Coach House apartment!!☕,16864162,Brittany,,West Town,41.90384,-87.66765,Entire home/apt,115,3,314,2021-09-23,3.60,3,28,1,R21000073879
4083903,"Beautiful, Spacious Historic Greystone Unit.",21178487,Fatimah,,Grand Boulevard,41.80392,-87.6108,Entire home/apt,150,1,3,2020-03-01,0.13,1,73,0,City registration pending
4096995,Private Living Room w/ King Bed & AC!,2880338,Elizabeth,,Uptown,41.96264,-87.67296,Private room,54,4,19,2021-09-17,0.22,2,365,3,R17000015627
4105283,Short-Term Sublet Near Lake Michigan,18649856,Rachel,,Edgewater,41.99701,-87.66099,Entire home/apt,42,20,202,2019-10-19,2.30,1,60,0,R17000015466
4112130,Hip Wicker Park Apartment for Long Term Stays!,16864162,Brittany,,West Town,41.90383,-87.66547,Entire home/apt,102,3,266,2021-08-14,3.02,3,0,7,City registration Pending
4150121,Stunning Chicago Loft Near Wrigley Field,2441500,Lisa,,Lake View,41.94987,-87.64611,Entire home/apt,106,1,383,2021-12-12,4.39,1,292,35,R20000058250
4178970,2 bdrm apt ideally located in Lakeview area,8852597,Hector,,Lake View,41.93297,-87.65748,Entire home/apt,182,3,56,2021-10-20,0.64,7,77,7,R17000013371
4183886,"Incredible Lake Views!
Steps from Navy Pier & MP",21707307,Carrie Elizabeth,,Near North Side,41.89448,-87.61678,Entire home/apt,403,3,142,2021-11-29,1.62,1,80,14,City Registration Pending
4214683,"Mid City, Vintage, Comfortable Private Room",21872907,Tamiz,,Irving Park,41.95107,-87.71005,Private room,69,2,87,2021-10-11,1.00,1,148,3,R17000015442
4218075,Lovely First Floor Flat with Piano,19809145,Michael,,West Town,41.89698,-87.68679,Entire home/apt,399,5,34,2021-10-15,0.39,1,177,4,R18000036442
4227003,Chicago Loop one bedroom/one bathroom Apartment,21937279,Claudia,,Loop,41.87346,-87.62843,Entire home/apt,139,3,16,2021-12-07,1.13,1,101,15,R20000057868
4243309,Sleek Wrigleyville/Boystown Condo with Rooftop Skyline Views,21924626,Nathan,,Lake View,41.94124,-87.64941,Private room,84,1,343,2021-12-05,4.03,2,322,45,R17000013270
4243905,Historic house in hip Logan Square,22022871,Jill,,Logan Square,41.9254,-87.69753,Entire home/apt,250,7,41,2021-10-30,0.53,1,356,9,R21000074828
4257285,The Stained Glass Apt. Edgewater #2,2915265,Felice,,Edgewater,41.99632,-87.66385,Private room,65,2,61,2021-06-27,0.70,2,348,2,R18000034164
4263439,Art Deco loft minutes from the Lake and DT,151658,Anne,,Near North Side,41.90564,-87.6294,Entire home/apt,138,3,182,2021-12-12,2.13,1,121,45,R21000072403
4278432,2BD in Lincoln Square Neighborhood,19538870,Jackie,,Lincoln Square,41.96833,-87.68547,Entire home/apt,150,3,78,2019-11-06,0.91,1,136,0,R17000018632
4278818,Unique and Chic 2,4010906,Bobbie,,Grand Boulevard,41.81873,-87.61387,Entire home/apt,100,32,11,2019-10-22,0.14,8,355,0,R21000073667
4302460,Sunny Logan Square Nook,5961424,Jessie,,Logan Square,41.91869,-87.70641,Entire home/apt,61,1,18,2018-04-18,0.21,1,0,0,City registration pending
4310601,Charming Coach House in UK Village,12831311,Sukh,,West Town,41.8905,-87.68672,Entire home/apt,114,2,100,2021-10-25,1.15,1,87,5,R17000013686
4335812,Garden Apartment Bronzeville,4010906,Bobbie,,Grand Boulevard,41.81793,-87.61291,Private room,100,35,11,2019-10-24,0.14,8,365,0,2559946
4359719,Spacious Retro Basement,22631395,Georg,,Forest Glen,41.99698,-87.76141,Entire home/apt,36,1,40,2020-02-29,0.59,1,76,0,R17000014897
4365466,01a. Full bed in Coed Space - 3 mi from NWU,2907254,Joe,,West Ridge,42.01653,-87.68788,Shared room,16,1,98,2021-06-02,1.13,17,164,2,R17000015667
4370895,Sun-drenched Gold Coast Flat,10691960,Kayla,,Near North Side,41.90487,-87.62747,Entire home/apt,263,10,95,2021-10-05,1.11,1,168,6,City registration pending
4394093,Private bed/bath in beautiful home,22810362,Anne,,Lake View,41.95518,-87.66999,Private room,75,3,32,2021-07-28,0.39,1,254,2,R20000058491
4394224,Upstairs Sunny Room in Historic Pilsen Home,12653262,Stephanie,,Lower West Side,41.85084,-87.67969,Private room,50,7,15,2021-07-31,0.32,2,59,3,R20000054160
4417718,"Cozy, Bright Basement Guest Suite",1096941,Angela,,Irving Park,41.96114,-87.70514,Private room,36,30,17,2021-12-11,0.20,1,176,4,R18000036419
4457161,"Comfy 3BD/1BA, garage spot included",23128169,Jeanne,,North Center,41.95931,-87.67795,Entire home/apt,199,2,67,2021-09-26,0.78,1,165,11,R17000018685
4484723,Furnished Gold Coast One Bedroom #407,2153,Linda,,Near North Side,41.90317,-87.63392,Entire home/apt,95,30,7,2021-05-15,0.10,2,0,1,R18000024411
4503414,Private bedroom near the loop and McCormick Place,20059524,(Email hidden by Airbnb),,Armour Square,41.85565,-87.63322,Private room,35,3,11,2021-12-05,0.28,1,296,7,City registration pending
4567558,2 Bedrooms are perfect for groups up to 3 guests,2169532,Adam,,Irving Park,41.95501,-87.73814,Private room,79,1,122,2021-09-19,1.44,1,365,6,R21000061825
4592031,UPTOWN ROW HOUSE-SPACIOUS PRIVATE SHARED ROOM(S),23803571,Tomasso,,Uptown,41.96574,-87.65747,Private room,80,1,96,2021-11-27,1.63,1,163,23,R21000074243
4598631,7 Beds 2 floor Apt : NO Parties,1649647,Bianca,,West Town,41.9116,-87.66693,Entire home/apt,167,2,298,2021-11-28,3.47,4,353,47,c
4631385,"#42- loyola U, Northwest U. Beach",13389580,Ed,,Rogers Park,42.00969,-87.66291,Entire home/apt,80,3,80,2021-10-13,0.95,4,162,13,City registration pending
4632510,Spacious two bedroom with patio!,1563534,Lizzie,,West Town,41.90376,-87.69556,Entire home/apt,91,7,158,2021-05-12,1.87,1,213,4,R18000028038
4644849,Gorgeous 2 Bedroom Condo Near Lake,24047255,Yana,,Uptown,41.95904,-87.64822,Entire home/apt,175,2,48,2021-11-26,0.60,1,337,3,R17000013833
4667333,Bucktown - Private Room,5166793,Carrie & Brad,,Logan Square,41.92118,-87.68678,Private room,58,1,200,2021-11-07,2.35,2,59,30,R18000037035
4689162,Entire place Very Nice,24244938,Carl,,Albany Park,41.96109,-87.72917,Entire home/apt,108,2,11,2021-11-29,0.18,1,65,6,City registration pending
4708477,"Modern, Spacious Lakeview Loft",13732495,Michael,,Lake View,41.94111,-87.66849,Entire home/apt,200,2,19,2019-06-09,0.22,1,0,0,R17000013579
4720091,Charming Lakeview Studio,24382398,Michael,,Lake View,41.93376,-87.6508,Entire home/apt,162,5,44,2021-10-24,0.52,1,152,3,R21000062172
4730797,Home in Vibrant Logan Square,2892101,Justine,,Logan Square,41.92125,-87.70158,Private room,53,3,82,2021-12-05,1.00,2,326,19,R18000034118
4731523,A Cozy Room for Two in Vibrant Logan Square,2892101,Justine,,Logan Square,41.92286,-87.70154,Private room,51,3,57,2021-10-11,0.68,2,274,8,R18000034119
4777997,My Artsy flat,24640929,Dedric,,South Deering,41.7221,-87.57825,Entire home/apt,150,3,40,2017-10-23,0.51,1,87,0,R17000014483
4785815,Getaway in East Lakeview/Boystown!,24671850,Kelly,,Lake View,41.94207,-87.64757,Entire home/apt,105,5,65,2020-03-16,0.82,1,0,0,R20000054128
4786970,Large room in Art Gallery ((:,24676863,William,,West Town,41.90992,-87.67521,Private room,118,1,47,2021-10-23,0.58,2,363,13,R19000051167
4793938,2BD Suite @ The Guesthouse Hotel,24705990,Rick,,Uptown,41.97106,-87.66777,Hotel room,258,2,71,2021-11-22,0.86,12,147,14,R17000017980
4803582,Coach house Wicker Park- Bucktown,24267774,Barbara,,West Town,41.90596,-87.67569,Entire home/apt,130,2,108,2021-11-07,1.31,1,353,22,R17000013739
4823301,Spacious 1 BdRm Apt. in center of Wrigley/Boystown,22090229,Darrian,,Lake View,41.94544,-87.65169,Entire home/apt,145,2,30,2021-11-27,0.36,1,353,19,R21000064642
